norm_title,description,audience_group,genres,sentiment_score,violence_flag
xxx state of the union,"In this action-packed follow-up to XXX, U.S. intelligence officer Augustus Gibbons must thwart a massive conspiracy to overthrow the government.",teen,['action'],-0.0772,1
y tu mamá también,"When rich teens Tenoch and Julio meet the alluring, older Luisa, they try to impress her with stories of a road trip, then convince her to join them.",adult,['drama'],0.8658,0
ymi yeh mera india,"The lives of a middle-aged soap opera addict, an ambitious career woman, a fervent activist and nine others from different walks of Indian life intersect in Mumbai. But this vibrant melting pot threatens to bubble over with bias and bigotry.",adult,['drama'],0.6249,0
yaara o dildaara,The patriarch of a wealthy family with one industrious son and one who's a playboy arranges for the marriage of one to the woman the other loves.,teen,['drama'],0.7351,0
yamla pagla deewana 2,"Up to his old tricks, con man Dharam poses as a millionaire to get his younger son married to the daughter of a wealthy businessman.",teen,"['action', 'comedy']",0.25,0
yanda kartavya aahe,"Thanks to an arranged marriage that was designed to make an ailing grandmother happy, newlyweds Rahul and Swati are virtually strangers. Can a four-day honeymoon make a difference when it comes to the couple's feelings about each other?",child,"['comedy', 'drama']",0.765,0
يوم الدين,"A man cured of leprosy and a young orphan leave their colony for the first time to travel across Egypt, hoping to find the families they lost.",teen,['drama'],0.0772,0
yeh meri family,"In the summer of 1998, middle child Harshu balances school, family, friendship and other challenges of growing up.",child,['comedy'],0.5994,0
yellowbird,"An orphaned bird tags along with a flock on their long migration to Africa and becomes a hero when his newfound ""family"" runs into trouble.",child,['comedy'],0.2263,0
yes or no,"Traditional girl Pie is initially uncomfortable with her tomboyish new roommate. But as time goes on, she finds herself increasingly attracted to her.",child,['romance'],0.4404,0
yes or no 2,"No longer university girls, Kim and Pie face new hurdles in their relationship, including work, new friends and other distractions.",child,['romance'],-0.0258,0
yes or no 25,"Roommates Wine and Pie find their lives turned upside down when two more ladies move in next door, bringing up past heartaches and new attractions.",child,['romance'],0.4215,0
yoga hosers,"With an all-important high school party at stake, two teen yoga fanatics enlist a man hunter to help fight an army of monsters created by Nazis.",teen,"['comedy', 'horror']",0.5859,1
you cant fight christmas,"After stepping in to revitalize his family's hotel, a money-minded businessman clashes with the hotel's cheery, Christmas-loving decorator.",child,"['comedy', 'romance']",0.5574,0
you carry me,"A soap opera producer, director and makeup artist each face wrenching family turmoil, from teen rebellion and marital infidelity to Alzheimer's.",adult,['drama'],-0.4588,0
you changed my life,"Laida and Miggy think they've found perfect happiness with each other, until their burgeoning careers force them into a long-distance relationship.",child,"['comedy', 'drama']",0.8074,0
young adult,"When a divorced writer gets a letter from an old boyfriend announcing his wife's had a baby, she returns to her hometown to reconnect with her ex.",adult,"['comedy', 'drama']",0.0,0
yours mine and ours,"When a father of eight and a mother of 10 prepare to wed, the couple's children attempt to sabotage the union in this remake of a 1968 comedy.",child,['comedy'],-0.2263,0
اشتباك,"Amid the tumult following Egyptian President Morsi's ouster, demonstrators from divergent backgrounds are brought together inside a police truck.",teen,['drama'],0.0,0
yunus emre,"During the Mongol invasions, Yunus Emre leaves his home to travel across the Ottoman Empire, defying hardships and temptations to become a dervish.",child,['drama'],0.0,0
zed plus,A philandering small-town mechanic's political ambitions are sparked when the visiting prime minister mistakenly grants him special security clearance.,adult,"['comedy', 'drama']",0.5859,0
zenda,A change in the leadership of a political party sparks bitter conflict and the party's division into two rival factions.,teen,['drama'],-0.34,0
zindagi gulzar hai,"Strong-willed, middle-class Kashaf and carefree, wealthy Zaroon meet in college, but before love can take root, they each have some growing up to do.",child,"['drama', 'romance']",0.8873,0
zinzana,"Recovering alcoholic Talal wakes up inside a small-town police station cell, where he's subject to the mind games of a psychotic sadist.",adult,"['drama', 'thriller']",0.0,0
zodiac,"A political cartoonist, a crime reporter and a pair of cops investigate San Francisco's infamous Zodiac Killer in this thriller based on a true story.",adult,"['drama', 'thriller']",-0.6808,1
zombie dumb,"While living alone in a spooky town, a young girl befriends a motley crew of zombie children with diverse personalities.",child,['comedy'],-0.25,0
zombieland,"Looking to survive in a world taken over by zombies, a dorky college student teams with an urban roughneck and a pair of grifter sisters.",adult,"['comedy', 'horror']",-0.2732,0
zoom,"Dragged from civilian life, a former superhero must train a new crop of youthful saviors when the military preps for an attack by a familiar villain.",child,['comedy'],-0.6808,1
zubaan,"A scrappy but poor boy worms his way into a tycoon's dysfunctional family, while facing his fear of music and the truth about his past.",teen,['drama'],-0.7579,0
zoe,"ZOE tells a tale of forbidden love between an engineer and a robot. ZOE (Léa Seydoux) and COLE (Ewan McGregor) are colleagues and veiled lovers at a lab working to perfect romantic relationships. But their relationship is threatened when Zoe discovers the truth about their relationship, sending them into a spiral of confusion, betrayal and the most intense of human emotions, love.",adult,['sci-fi'],0.5775,0
zo zo zombie miniseries,"Zo Zo Zombie is our undead hero who, with his best [human] friend Isamu, is just trying to do some good in this world but somehow always ends up in pieces. Literally.",child,"['action', 'comedy']",0.7876,0
zandalee,"Zandalee has grown bored with her poet-turned-businessman husband and has an affair with his best friend. When their passions grow wild, it proves to be too hot for any of them to handle.",adult,['drama'],0.8591,0
youre not you,A drama centered on a classical pianist who has been diagnosed with ALS and the brash college student who becomes her caregiver.,adult,['drama'],0.0,0
xchange,A man learns the danger of a new technology that allows people to transport their minds into a waiting body at their chosen destination when his body is taken over by a terrorist.,adult,['sci-fi'],-0.8442,1
would i lie to you,"On the third season of 'Would I Lie to You?' there is a new host, Rob Brydon, who joins regular team captains David Mitchell and Lee Mack David Mitchell. Together, they have to work out whether their celebrity guests are telling true stories from their weird and wonderful lives, or spinning a tall tale based on a lie given to them by the production team.",child,['comedy'],0.296,0
world war ii when lions roared,"At the Tehran and Yalta Conferences, the strong personalities of three of the world's most powerful leaders threaten their fragile alliance. This riveting historical drama portrays the precarious relationship between Franklin D. Roosevelt, Winston Churchill and Joseph Stalin at the pivotal moments when the final strategies of the war hung in the balance.",teen,['drama'],-0.0953,1
words on bathroom walls,"Diagnosed with a mental illness, a witty, introspective teen falls in love with a brilliant classmate who inspires him to open his heart and not be defined by his condition.",teen,['drama'],0.8481,0
wonders of mexico,"Mexico is rich in culture and ablaze with color. Discover the hidden underworlds, diversity of life, and a mosaic of vast landscapes that create a festival of life. Includes: Forests of the Maya, Mountain Worlds, and Burning North.",child,['documentary'],0.836,0
