norm_title,description,audience_group,genres,sentiment_score,violence_flag
devour,"['A high school teenagers life is changed when a fellow student introduces him to a video game called "" The Pathway "". Helium realizes that The Footpath is the cause of the deaths of his friends, helium confront it \' s creator, a satanist. This encounter unveil the identity of The Beast and puts him in a race against time to end the bloodshed and save his crippled mother.']",adult,['horror'],0.6597,1
lake placid the final chapter,"['A rogue game warden breaks out her gun after the scheme of an possessed poacher shoot down a group of high school students into the thick of the man - eat crocodile "" nature preserve. ""']",adult,['horror'],-0.1779,1
fog,"['According to legend, half a dozen sailors killed when shipwrecked 100 years ago in Antonio True laurel, California, will rise to avenge their deaths when a strange glowing fog appears. The payback of their victim will be the decease of six people. As daylight fades, a mysterious fog envelops the town and begins to straw panic and death.']",adult,['horror'],-0.9623,1
nightstalker,"['Inspire by the true floor of the nearly publicised and deranged serial killer have it off to everyone as "" The Nox Stalker. ""']",adult,['horror'],0.1779,1
deaths of ian stone,"['Deaths evidence the tarradiddle of an all - American guy who is murdered each day by horrify pursuer, only to heat upwards in slightly different lives to experience the terror of being off again.']",adult,['horror'],-0.9509,1
insanitarium,"['Jesse Metcalfe (Desperate Housewives) stars in this thriller about a man who cons himself to a mental hospital to break out his sister. Once inside, he learns that a doctor (Peter Stormare, Fargo) be mercilessly using his affected role as lab rats and reverse them into bloodthirsty killers. Trapped inside an unavoidable inner ear, will they come up a way out before the relentless cannibals hunt them down?']",adult,['horror'],-0.7906,1
i still know what you did last summer,['The repugnance of last summer stalk Julie James and her friends in the Bahamas!'],adult,['horror'],-0.2244,0
glass house the good mother,"[""After losing their parents in a tragic accident, teenager Abby Baron snow of leicester and her younger brother Ethan find a raw home with Even (Angie Harmon) and Raymond Goode (Joel Gretsch ). While moving into their adoptive parents ' remote sign, the siblings come to the shock realization that the Goodes are not as they seem, and the Snows ' dreams of love and surety become a nightmare of cruelty and terror.""]",adult,['horror'],-0.8555,1
ed gein the butcher of plainfield,"[""The story of one of America ' s most well - known serial killers who terrorized the small townsfolk of Plainfield, Wisconsin during the recent 1950 ' s. Helium may be better known as the inspiration for such classic horror motion picture as: Psycho, Texas Chain saw Butchery, and the Silence of the Lambs.""]",adult,['horror'],-0.7943,1
carnivorous,"['In the countryside, Alan and his friend Becky slip a creepy wooden box with a powerful voodoo joystick inside from his voodooistic neighbor.']",adult,['horror'],0.4215,0
camerons closet,"[""A young male child is befriend by an malign playmate who comes from inside the male child ' s closet.""]",adult,['horror'],-0.6597,0
beast within,"['An contagion transmitted by diseased birds is causing corpses to renovate in search of human flesh. As the army of the undead grows, a aesculapian student and his friends determine themselves surround by zombies, with nowhere to run.']",adult,['horror'],0.4767,0
train,"['In Europe, a group of American college athletes unwittingly display board a railroad train that will turn one deadly drive.']",adult,['horror'],0.0,0
possession of michael king,"['An atheist determined to disprove the cosmos of the supernatural is consumed by a horrifying malevolent forcefulness that will not release him. Stars Shane President johnson, Dale Dickey seat, and Julie McNiven']",adult,['horror'],-0.7717,0
burrowers,['In the Natural state Westward a rescue company sets out to determine a family of settler that have vanished from their home under mysterious fortune.'],adult,['horror'],0.7184,0
teeth,"['Still a unknown to her ain consistence, a gamey school student discovers she experience a forcible advantage when she becomes the aim of manlike violence.']",adult,['horror'],-0.4767,1
pet,"['A young waitress engages in psychological war with the lonely piece world health organization abducts her, revealing the dark lurking in each of them.']",adult,['horror'],-0.6369,1
night skies,"['March 13, 1997. Quintuplet friends bound for Las Vegas accidentally hit a stalled motortruck belonging to an ex - soldier. Stranded unitedly on an isolated country road, they are about to witness one of the largest UFO sightings in history. This thrilling film based by real events, recreates the unexplained moments of that harrowing night, an experience besides incredible to trust and too dangerous to ignore.']",adult,"['horror', 'sci-fi']",-0.5994,0
hatchet,['A boat ride of the obsess Louisiana bayous takes a turn of events for the worse when the tourists learn the terrifying tale of local fable world health organization incidentally killed with a tomahawk by the hands of his own father.'],adult,['horror'],-0.9501,1
dance of the dead,"[""On the night of the large High School Prom, the dead raise to corrode the living, and the only citizenry who can stop them are the loser who couldn ' t get dates to the dance.""]",adult,"['comedy', 'horror']",-0.872,0
torture chamber,['Members of a religious community try to save the someone of a amuck male child and his child age group after he escapes from an asylum and starts off anyone world health organization gets in his way.'],adult,['horror'],-0.1531,1
omen,"['When the U. S. Ambassador to England begins to suspect that his son is the Anti - Christ, helium mustiness wriggle with the conclusion to defeat the small fry.']",adult,['horror'],-0.7845,1
last circus,"['A misrepresented passion triangle evolve into a fierce battle between a Sad Clown and a Happy Buffoon, escalating to unlikely heights in this shocking, irreverent and unforgettable film.']",adult,"['comedy', 'drama', 'horror']",0.1217,0
gardener,"[""Detective Kelly discovers her partner ' s disappearance is the latest in a string of antecedently unconnected cases, and world health organization ' s the loot - winning gardener whose achiever might be less due to green fingers than to his alone fertilizer recipe?""]",adult,"['drama', 'horror']",0.5719,0
shuttle,"['When two friends return from a girls ’ weekend holiday in United mexican states, they find oneself themselves strand at the aerodrome. Trying to get home safely, they board an drome shuttle for the short head trip.']",adult,"['drama', 'horror']",0.743,0
parents,"[""Meet the Laemles, Dad ' s (Randy Quaid) got a great job, Mom (Mary Beth Hurt) has all the modern conveniences a happy homemaker could take for, and ten - year - old Michael (Brian Madorsky) has neat new acquaintance and two parents that kill him with kindness. They ' re the all - American house of 1954 with one small exception the parents live cannibals.""]",adult,"['comedy', 'horror']",0.9042,1
magic magic,"[""In distant Chile, a vacationing untested woman begins to mentally unravel; meanwhile, her friends ignore her call until it ' s besides late.""]",adult,['horror'],0.1531,0
ill always know what you did last summer,"['The latest installment in the "" I Get it on What You Did Final Summer "" horror franchise features a blistering young cast in a story about a group of small town teens world health organization by chance kill a fellow admirer in a 4th of July prank. They all band together and decide to take their secret to the grave. Little do they know that they really will be taking their privy quite literally to the grave as one year later th..']",adult,['horror'],-0.9153,1
